iter	Passed	Remaining
1066	35928	11213
1067	35961	11179
1068	35989	11143
1069	36017	11108
1070	36045	11072
1071	36072	11037
1072	36100	11001
1073	36126	10965
1074	36157	10931
1075	36184	10895
1076	36211	10860
1077	36247	10827
1078	36285	10794
1079	36320	10761
1080	36349	10726
1081	36378	10691
1082	36404	10655
1083	36431	10620
1084	36460	10585
1085	36487	10549
1086	36514	10514
1087	36540	10478
1088	36571	10444
1089	36598	10408
1090	36625	10373
1091	36652	10338
1092	36682	10303
1093	36714	10269
1094	36751	10236
1095	36784	10203
1096	36816	10168
1097	36851	10135
1098	36883	10101
1099	36912	10067
1100	36939	10031
1101	36972	9997
1102	37002	9963
1103	37033	9929
1104	37067	9895
1105	37096	9861
1106	37131	9827
1107	37161	9793
1108	37193	9759
1109	37223	9725
1110	37255	9691
1111	37286	9656
1112	37313	9621
1113	37339	9586
1114	37370	9552
1115	37397	9516
1116	37424	9481
1117	37451	9446
1118	37493	9415
1119	37528	9382
1120	37558	9347
1121	37588	9313
1122	37615	9278
1123	37642	9243
1124	37679	9210
1125	37711	9176
1126	37739	9141
1127	37766	9106
1128	37793	9071
1129	37822	9037
1130	37865	9006
1131	37900	8972
1132	37933	8939
1133	37971	8906
1134	37999	8872
1135	38027	8837
1136	38057	8803
1137	38088	8769
1138	38116	8734
1139	38144	8699
1140	38173	8665
1141	38200	8630
1142	38227	8595
1143	38254	8560
1144	38282	8525
1145	38308	8490
1146	38336	8456
1147	38368	8422
1148	38398	8388
1149	38429	8354
1150	38463	8320
1151	38498	8287
1152	38526	8253
1153	38562	8220
1154	38594	8186
1155	38621	8151
1156	38654	8118
1157	38684	8084
1158	38711	8049
1159	38738	8014
1160	38769	7981
1161	38797	7946
1162	38826	7912
1163	38855	7877
1164	38884	7843
1165	38912	7809
1166	38940	7774
1167	38967	7740
1168	38999	7706
1169	39042	7675
1170	39081	7642
1171	39120	7610
1172	39159	7578
1173	39193	7545
1174	39224	7511
1175	39255	7477
1176	39281	7442
1177	39312	7408
1178	39340	7374
1179	39372	7340
1180	39400	7306
1181	39428	7271
1182	39463	7238
1183	39492	7204
1184	39521	7170
1185	39553	7136
1186	39590	7104
1187	39619	7070
1188	39647	7035
1189	39678	7002
1190	39714	6969
1191	39746	6935
1192	39780	6902
1193	39810	6868
1194	39841	6834
1195	39878	6802
1196	39906	6767
1197	39935	6733
1198	39967	6700
1199	39996	6666
1200	40025	6632
1201	40053	6597
1202	40083	6563
1203	40114	6530
1204	40152	6497
1205	40185	6464
1206	40215	6430
1207	40248	6397
1208	40278	6363
1209	40305	6328
1210	40333	6294
1211	40364	6261
1212	40398	6228
1213	40436	6195
1214	40466	6161
1215	40496	6127
1216	40530	6094
1217	40565	6061
1218	40595	6027
1219	40622	5993
1220	40649	5959
1221	40682	5925
1222	40719	5893
1223	40755	5860
1224	40788	5826
1225	40817	5793
1226	40845	5759
1227	40883	5726
1228	40916	5692
1229	40944	5658
1230	40971	5624
1231	40999	5590
1232	41029	5557
1233	41063	5523
1234	41101	5491
1235	41134	5458
1236	41166	5424
1237	41202	5391
1238	41231	5357
1239	41264	5324
1240	41291	5290
1241	41325	5257
1242	41354	5223
1243	41383	5189
1244	41411	5155
1245	41438	5121
1246	41464	5087
1247	41493	5053
1248	41525	5020
1249	41557	4986
1250	41590	4953
1251	41619	4919
1252	41647	4886
1253	41674	4852
1254	41712	4819
1255	41739	4785
1256	41769	4751
1257	41801	4718
1258	41841	4685
1259	41880	4653
1260	41912	4619
1261	41939	4586
1262	41966	4552
1263	41999	4518
1264	42030	4485
1265	42059	4451
1266	42088	4418
1267	42115	4384
1268	42142	4350
1269	42174	4317
1270	42205	4283
1271	42233	4249
1272	42260	4216
1273	42292	4182
1274	42321	4149
1275	42356	4116
1276	42393	4083
1277	42431	4050
1278	42464	4017
1279	42491	3983
1280	42523	3950
1281	42556	3917
1282	42603	3885
1283	42651	3853
1284	42692	3820
1285	42721	3787
1286	42749	3753
1287	42776	3719
1288	42806	3686
1289	42842	3653
1290	42873	3619
1291	42899	3586
1292	42930	3552
1293	42960	3519
1294	42987	3485
1295	43016	3451
1296	43043	3418
1297	43069	3384
1298	43096	3350
1299	43129	3317
1300	43156	3284
1301	43193	3251
1302	43225	3217
1303	43253	3184
1304	43280	3150
1305	43309	3117
1306	43340	3083
1307	43372	3050
1308	43402	3017
1309	43431	2983
1310	43461	2950
1311	43490	2917
1312	43522	2883
1313	43552	2850
1314	43580	2816
1315	43607	2783
1316	43640	2750
1317	43669	2716
1318	43702	2683
1319	43732	2650
1320	43764	2617
1321	43796	2584
1322	43831	2551
1323	43868	2518
1324	43908	2485
1325	43942	2452
1326	43973	2419
1327	44007	2385
1328	44040	2352
1329	44075	2319
1330	44105	2286
1331	44134	2253
1332	44163	2219
1333	44195	2186
1334	44224	2153
1335	44252	2119
1336	44282	2086
1337	44311	2053
1338	44343	2020
1339	44373	1986
1340	44402	1953
1341	44429	1920
1342	44458	1886
1343	44487	1853
1344	44514	1820
1345	44541	1786
1346	44572	1753
1347	44605	1720
1348	44634	1687
1349	44665	1654
1350	44699	1621
1351	44740	1588
1352	44773	1555
1353	44807	1522
1354	44839	1489
1355	44868	1455
1356	44896	1422
1357	44924	1389
1358	44953	1356
1359	44993	1323
1360	45031	1290
1361	45074	1257
1362	45107	1224
1363	45141	1191
1364	45171	1158
1365	45199	1125
1366	45226	1091
1367	45253	1058
1368	45279	1025
1369	45306	992
1370	45334	958
1371	45362	925
1372	45392	892
1373	45418	859
1374	45446	826
1375	45472	793
1376	45498	759
1377	45530	726
1378	45559	693
1379	45590	660
1380	45617	627
1381	45645	594
1382	45680	561
1383	45711	528
1384	45737	495
1385	45763	462
1386	45793	429
1387	45822	396
1388	45851	363
1389	45883	330
1390	45914	297
1391	45947	264
1392	45986	231
1393	46017	198
1394	46044	165
1395	46071	132
1396	46099	98
1397	46126	65
1398	46155	32
1399	46192	0
